test_case,task,expected,predicted,confidence,source,is_correct
"Saindo de Centro, qual ônibus pego para chegar em Aeroporto em Campinas?",entity_extraction_origin,Centro,Centro,,,True
"Saindo de Centro, qual ônibus pego para chegar em Aeroporto em Campinas?",entity_extraction_destination,Aeroporto,Aeroporto em Campinhas,,,False
Qual o ônibus que sai de Terminal A e vai para Rodoviária em Campinas?,entity_extraction_origin,Terminal A,Terminal A,,,True
Qual o ônibus que sai de Terminal A e vai para Rodoviária em Campinas?,entity_extraction_destination,Rodoviária,Rodoviária,,,True
"Estou em Sumaré, quero ir para Universidade em Campinas. Como faço?",entity_extraction_origin,Sumaré,Sumaré,,,True
"Estou em Sumaré, quero ir para Universidade em Campinas. Como faço?",entity_extraction_destination,Universidade,Campinhas,,,False
Preciso ir de Vila Nova até Hospital Municipal em Campinas. Qual linha pegar?,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Preciso ir de Vila Nova até Hospital Municipal em Campinas. Qual linha pegar?,entity_extraction_destination,Hospital Municipal,Hospital Municipal em Campinhas,,,False
"Preciso de uma rota de Sumaré para Hospital Municipal em Campinas, qual ônibus usar?",entity_extraction_origin,Sumaré,Sumaré,,,True
"Preciso de uma rota de Sumaré para Hospital Municipal em Campinas, qual ônibus usar?",entity_extraction_destination,Hospital Municipal,Hospital Municipal em Campinas,,,False
Como vou de Hortolândia até Praça Matriz em Campinas de ônibus?,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Como vou de Hortolândia até Praça Matriz em Campinas de ônibus?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Preciso ir de Sumaré até Praça Matriz em Campinas. Qual linha pegar?,entity_extraction_origin,Sumaré,Sumaré,,,True
Preciso ir de Sumaré até Praça Matriz em Campinas. Qual linha pegar?,entity_extraction_destination,Praça Matriz,Campinhas,,,False
Qual o caminho de ônibus de Terminal A até Shopping em Campinas?,entity_extraction_origin,Terminal A,Terminal A,,,True
Qual o caminho de ônibus de Terminal A até Shopping em Campinas?,entity_extraction_destination,Shopping,Shopping,,,True
"Saindo de Jardim Amanda, qual ônibus devo pegar para chegar no Universidade?",entity_extraction_origin,Jardim Amanda,Saindo de Jardim Amanda,,,False
"Saindo de Jardim Amanda, qual ônibus devo pegar para chegar no Universidade?",entity_extraction_destination,Universidade,Universidade,,,True
"Saindo de Jardim Amanda, qual ônibus devo pegar para chegar no Shopping?",entity_extraction_origin,Jardim Amanda,Saindo de Jardim Amanda,,,False
"Saindo de Jardim Amanda, qual ônibus devo pegar para chegar no Shopping?",entity_extraction_destination,Shopping,Shopping,,,True
Qual o ônibus que sai de Paulínia e vai para Praça Matriz em Campinas?,entity_extraction_origin,Paulínia,Paulínia,,,True
Qual o ônibus que sai de Paulínia e vai para Praça Matriz em Campinas?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
"Estou em Parque das Flores e quero ir até Rodoviária, qual linha devo pegar?",entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
"Estou em Parque das Flores e quero ir até Rodoviária, qual linha devo pegar?",entity_extraction_destination,Rodoviária,Rodoviária,,,True
"Saindo de Paulínia, qual ônibus pego para chegar em Praça Matriz em Campinas?",entity_extraction_origin,Paulínia,Paulínia,,,True
"Saindo de Paulínia, qual ônibus pego para chegar em Praça Matriz em Campinas?",entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
"Saindo de Vila Nova, qual ônibus devo pegar para chegar no Universidade?",entity_extraction_origin,Vila Nova,Vila Nova,,,True
"Saindo de Vila Nova, qual ônibus devo pegar para chegar no Universidade?",entity_extraction_destination,Universidade,Universidade,,,True
Preciso ir de Terminal A até Aeroporto em Campinas. Qual linha pegar?,entity_extraction_origin,Terminal A,Terminal A,,,True
Preciso ir de Terminal A até Aeroporto em Campinas. Qual linha pegar?,entity_extraction_destination,Aeroporto,Aeroporto em Campinhas,,,False
"Preciso de uma rota de Parque das Flores para Rodoviária em Campinas, qual ônibus usar?",entity_extraction_origin,Parque das Flores,UNKNOWN,,,False
"Preciso de uma rota de Parque das Flores para Rodoviária em Campinas, qual ônibus usar?",entity_extraction_destination,Rodoviária,Rodoviária,,,True
"Estou em Centro e quero ir até Hospital Municipal, qual linha devo pegar?",entity_extraction_origin,Centro,Centro,,,True
"Estou em Centro e quero ir até Hospital Municipal, qual linha devo pegar?",entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Como vou de Jardim Amanda até Praça Matriz em Campinas de ônibus?,entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
Como vou de Jardim Amanda até Praça Matriz em Campinas de ônibus?,entity_extraction_destination,Praça Matriz,Praça Matriz em Campinas,,,False
"Saindo de Centro, qual ônibus devo pegar para chegar no Hospital Municipal?",entity_extraction_origin,Centro,Centro,,,True
"Saindo de Centro, qual ônibus devo pegar para chegar no Hospital Municipal?",entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
"Saindo de Parque das Flores, qual ônibus devo pegar para chegar no Shopping?",entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
"Saindo de Parque das Flores, qual ônibus devo pegar para chegar no Shopping?",entity_extraction_destination,Shopping,Shopping,,,True
Preciso ir de Vila Nova até Aeroporto em Campinas. Qual linha pegar?,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Preciso ir de Vila Nova até Aeroporto em Campinas. Qual linha pegar?,entity_extraction_destination,Aeroporto,Aeroporto em Campinhas,,,False
"Estou em Vila Nova, quero ir para Praça Matriz em Campinas. Como faço?",entity_extraction_origin,Vila Nova,Vila Nova,,,True
"Estou em Vila Nova, quero ir para Praça Matriz em Campinas. Como faço?",entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
"Saindo de Centro, qual ônibus pego para chegar em Terminal B em Campinas?",entity_extraction_origin,Centro,Centro,,,True
"Saindo de Centro, qual ônibus pego para chegar em Terminal B em Campinas?",entity_extraction_destination,Terminal B,Terminal B,,,True
"Estou em Parque das Flores e quero ir até Aeroporto, qual linha devo pegar?",entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
"Estou em Parque das Flores e quero ir até Aeroporto, qual linha devo pegar?",entity_extraction_destination,Aeroporto,Aeroporto,,,True
Como vou de Hortolândia até Hospital Municipal em Campinas de ônibus?,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Como vou de Hortolândia até Hospital Municipal em Campinas de ônibus?,entity_extraction_destination,Hospital Municipal,Hospital Municipal em Campinas,,,False
Como vou de Sumaré até Campinas em Campinas de ônibus?,entity_extraction_origin,Sumaré,Sumaré,,,True
Como vou de Sumaré até Campinas em Campinas de ônibus?,entity_extraction_destination,Campinas,Campinas,,,True
Qual o ônibus que sai de Vila Nova e vai para Terminal B em Campinas?,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Qual o ônibus que sai de Vila Nova e vai para Terminal B em Campinas?,entity_extraction_destination,Terminal B,Terminal B,,,True
Qual o ônibus que sai de Vila Nova e vai para Hospital Municipal em Campinas?,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Qual o ônibus que sai de Vila Nova e vai para Hospital Municipal em Campinas?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Como vou de Hortolândia até Campinas em Campinas de ônibus?,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Como vou de Hortolândia até Campinas em Campinas de ônibus?,entity_extraction_destination,Campinas,Campinas,,,True
"Estou em Vila Nova e quero ir até Praça Matriz, qual linha devo pegar?",entity_extraction_origin,Vila Nova,Vila Nova,,,True
"Estou em Vila Nova e quero ir até Praça Matriz, qual linha devo pegar?",entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
"Estou no bairro Paulínia, quero chegar no Campinas em Campinas, qual é a rota?",entity_extraction_origin,Paulínia,Paulínia,,,True
"Estou no bairro Paulínia, quero chegar no Campinas em Campinas, qual é a rota?",entity_extraction_destination,Campinas,Campains,,,False
Qual o caminho de ônibus de Vila Nova até Rodoviária em Campinas?,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Qual o caminho de ônibus de Vila Nova até Rodoviária em Campinas?,entity_extraction_destination,Rodoviária,Rodoviária em Campinas,,,False
Qual o caminho de ônibus de Sumaré até Universidade em Campinas?,entity_extraction_origin,Sumaré,Sumaré,,,True
Qual o caminho de ônibus de Sumaré até Universidade em Campinas?,entity_extraction_destination,Universidade,Campinas,,,False
Qual o ônibus que sai de Paulínia e vai para Terminal B em Campinas?,entity_extraction_origin,Paulínia,Paulínia,,,True
Qual o ônibus que sai de Paulínia e vai para Terminal B em Campinas?,entity_extraction_destination,Terminal B,Terminal B,,,True
Qual o caminho de ônibus de Parque das Flores até Praça Matriz em Campinas?,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Qual o caminho de ônibus de Parque das Flores até Praça Matriz em Campinas?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
"Saindo de Centro, qual ônibus devo pegar para chegar no Hospital Municipal?",entity_extraction_origin,Centro,Centro,,,True
"Saindo de Centro, qual ônibus devo pegar para chegar no Hospital Municipal?",entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Preciso ir de Jardim Amanda até Campinas em Campinas. Qual linha pegar?,entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
Preciso ir de Jardim Amanda até Campinas em Campinas. Qual linha pegar?,entity_extraction_destination,Campinas,Campinas,,,True
"Preciso de uma rota de Jardim Amanda para Campinas em Campinas, qual ônibus usar?",entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
"Preciso de uma rota de Jardim Amanda para Campinas em Campinas, qual ônibus usar?",entity_extraction_destination,Campinas,Campinas,,,True
"Estou em Sumaré, quero ir para Universidade em Campinas. Como faço?",entity_extraction_origin,Sumaré,Sumaré,,,True
"Estou em Sumaré, quero ir para Universidade em Campinas. Como faço?",entity_extraction_destination,Universidade,Campinhas,,,False
Preciso ir de Hortolândia até Shopping em Campinas. Qual linha pegar?,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Preciso ir de Hortolândia até Shopping em Campinas. Qual linha pegar?,entity_extraction_destination,Shopping,Shopping em Campinas,,,False
Como vou de Hortolândia até Terminal B em Campinas de ônibus?,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Como vou de Hortolândia até Terminal B em Campinas de ônibus?,entity_extraction_destination,Terminal B,Terminal B,,,True
Como vou de Paulínia até Praça Matriz em Campinas de ônibus?,entity_extraction_origin,Paulínia,UNKNOWN,,,False
Como vou de Paulínia até Praça Matriz em Campinas de ônibus?,entity_extraction_destination,Praça Matriz,Paulínia,,,False
"Saindo de Paulínia, qual ônibus pego para chegar em Terminal B em Campinas?",entity_extraction_origin,Paulínia,Paulínia,,,True
"Saindo de Paulínia, qual ônibus pego para chegar em Terminal B em Campinas?",entity_extraction_destination,Terminal B,Terminal B em Campinas,,,False
Qual o ônibus que sai de Hortolândia e vai para Campinas em Campinas?,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Qual o ônibus que sai de Hortolândia e vai para Campinas em Campinas?,entity_extraction_destination,Campinas,Campinas,,,True
"Estou em Sumaré e quero ir até Universidade, qual linha devo pegar?",entity_extraction_origin,Sumaré,Sumaré,,,True
"Estou em Sumaré e quero ir até Universidade, qual linha devo pegar?",entity_extraction_destination,Universidade,Universidade,,,True
Qual o ônibus que sai de Centro e vai para Terminal B em Campinas?,entity_extraction_origin,Centro,Centro,,,True
Qual o ônibus que sai de Centro e vai para Terminal B em Campinas?,entity_extraction_destination,Terminal B,Terminal B,,,True
Como vou de Sumaré até Terminal B em Campinas de ônibus?,entity_extraction_origin,Sumaré,Sumaré,,,True
Como vou de Sumaré até Terminal B em Campinas de ônibus?,entity_extraction_destination,Terminal B,Campinas,,,False
"Saindo de Jardim Amanda, qual ônibus pego para chegar em Universidade em Campinas?",entity_extraction_origin,Jardim Amanda,Saindo de Jardim Amanda,,,False
"Saindo de Jardim Amanda, qual ônibus pego para chegar em Universidade em Campinas?",entity_extraction_destination,Universidade,Universidade em Campains,,,False
"Estou no bairro Paulínia, quero chegar no Aeroporto em Campinas, qual é a rota?",entity_extraction_origin,Paulínia,Paulínia,,,True
"Estou no bairro Paulínia, quero chegar no Aeroporto em Campinas, qual é a rota?",entity_extraction_destination,Aeroporto,Campinas,,,False
Qual o caminho de ônibus de Vila Nova até Universidade em Campinas?,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Qual o caminho de ônibus de Vila Nova até Universidade em Campinas?,entity_extraction_destination,Universidade,Universidade,,,True
"Saindo de Vila Nova, qual ônibus devo pegar para chegar no Rodoviária?",entity_extraction_origin,Vila Nova,Vila Nova,,,True
"Saindo de Vila Nova, qual ônibus devo pegar para chegar no Rodoviária?",entity_extraction_destination,Rodoviária,Rodoviária,,,True
Qual o ônibus que sai de Terminal A e vai para Rodoviária em Campinas?,entity_extraction_origin,Terminal A,Terminal A,,,True
Qual o ônibus que sai de Terminal A e vai para Rodoviária em Campinas?,entity_extraction_destination,Rodoviária,Rodoviária,,,True
"Estou em Hortolândia, quero ir para Shopping em Campinas. Como faço?",entity_extraction_origin,Hortolândia,Hortolândia,,,True
"Estou em Hortolândia, quero ir para Shopping em Campinas. Como faço?",entity_extraction_destination,Shopping,Campinas,,,False
Qual o caminho de ônibus de Centro até Hospital Municipal em Campinas?,entity_extraction_origin,Centro,Centro,,,True
Qual o caminho de ônibus de Centro até Hospital Municipal em Campinas?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
"Estou no bairro Terminal A, quero chegar no Shopping em Campinas, qual é a rota?",entity_extraction_origin,Terminal A,Terminal A,,,True
"Estou no bairro Terminal A, quero chegar no Shopping em Campinas, qual é a rota?",entity_extraction_destination,Shopping,Shopping em Campinhas,,,False
Como vou de Centro até Aeroporto em Campinas de ônibus?,entity_extraction_origin,Centro,Centro,,,True
Como vou de Centro até Aeroporto em Campinas de ônibus?,entity_extraction_destination,Aeroporto,Aeroporto em Campinhas,,,False
"Saindo de Centro, qual ônibus pego para chegar em Hospital Municipal em Campinas?",entity_extraction_origin,Centro,Centro,,,True
"Saindo de Centro, qual ônibus pego para chegar em Hospital Municipal em Campinas?",entity_extraction_destination,Hospital Municipal,Hospital Municipal em Campinhas,,,False
Qual o caminho de ônibus de Terminal A até Rodoviária em Campinas?,entity_extraction_origin,Terminal A,Terminal A,,,True
Qual o caminho de ônibus de Terminal A até Rodoviária em Campinas?,entity_extraction_destination,Rodoviária,Rodoviária,,,True
"Estou em Vila Nova e quero ir até Praça Matriz, qual linha devo pegar?",entity_extraction_origin,Vila Nova,Vila Nova,,,True
"Estou em Vila Nova e quero ir até Praça Matriz, qual linha devo pegar?",entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Qual o ônibus que sai de Parque das Flores e vai para Universidade em Campinas?,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Qual o ônibus que sai de Parque das Flores e vai para Universidade em Campinas?,entity_extraction_destination,Universidade,Universidade em Campinas,,,False
Qual o ônibus que sai de Centro e vai para Campinas em Campinas?,entity_extraction_origin,Centro,Centro,,,True
Qual o ônibus que sai de Centro e vai para Campinas em Campinas?,entity_extraction_destination,Campinas,Campinas,,,True
"Saindo de Parque das Flores, qual ônibus pego para chegar em Rodoviária em Campinas?",entity_extraction_origin,Parque das Flores,São Paulo,,,False
"Saindo de Parque das Flores, qual ônibus pego para chegar em Rodoviária em Campinas?",entity_extraction_destination,Rodoviária,Rodoviária em Campinhas,,,False
Qual o caminho de ônibus de Vila Nova até Hospital Municipal em Campinas?,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Qual o caminho de ônibus de Vila Nova até Hospital Municipal em Campinas?,entity_extraction_destination,Hospital Municipal,Hospital Municipal em Campinas,,,False
Qual o ônibus que sai de Hortolândia e vai para Hospital Municipal em Campinas?,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Qual o ônibus que sai de Hortolândia e vai para Hospital Municipal em Campinas?,entity_extraction_destination,Hospital Municipal,Hospital Municipal em Campinas,,,False
"Preciso de uma rota de Hortolândia para Campinas em Campinas, qual ônibus usar?",entity_extraction_origin,Hortolândia,Hortolândia,,,True
"Preciso de uma rota de Hortolândia para Campinas em Campinas, qual ônibus usar?",entity_extraction_destination,Campinas,Campinas,,,True
"Estou em Centro e quero ir até Rodoviária, qual linha devo pegar?",entity_extraction_origin,Centro,Centro,,,True
"Estou em Centro e quero ir até Rodoviária, qual linha devo pegar?",entity_extraction_destination,Rodoviária,Rodoviária,,,True
Qual o ônibus que sai de Vila Nova e vai para Aeroporto em Campinas?,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Qual o ônibus que sai de Vila Nova e vai para Aeroporto em Campinas?,entity_extraction_destination,Aeroporto,Aeroporto em Campinhas,,,False
"Saindo de Vila Nova, qual ônibus pego para chegar em Shopping em Campinas?",entity_extraction_origin,Vila Nova,Vila Nova,,,True
"Saindo de Vila Nova, qual ônibus pego para chegar em Shopping em Campinas?",entity_extraction_destination,Shopping,Shopping em Campinas,,,False
"Estou em Terminal A, quero ir para Rodoviária em Campinas. Como faço?",entity_extraction_origin,Terminal A,Terminal A,,,True
"Estou em Terminal A, quero ir para Rodoviária em Campinas. Como faço?",entity_extraction_destination,Rodoviária,Rodoviária em Campinhas,,,False
"Estou em Hortolândia, quero ir para Terminal B em Campinas. Como faço?",entity_extraction_origin,Hortolândia,Hortolândia,,,True
"Estou em Hortolândia, quero ir para Terminal B em Campinas. Como faço?",entity_extraction_destination,Terminal B,Terminal B em Campinhas,,,False
"Estou em Parque das Flores e quero ir até Rodoviária, qual linha devo pegar?",entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
"Estou em Parque das Flores e quero ir até Rodoviária, qual linha devo pegar?",entity_extraction_destination,Rodoviária,Rodoviária,,,True
"Estou em Centro, quero ir para Aeroporto em Campinas. Como faço?",entity_extraction_origin,Centro,Centro,,,True
"Estou em Centro, quero ir para Aeroporto em Campinas. Como faço?",entity_extraction_destination,Aeroporto,Aeroporto em Campinhas,,,False
Preciso ir de Parque das Flores até Rodoviária em Campinas. Qual linha pegar?,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Preciso ir de Parque das Flores até Rodoviária em Campinas. Qual linha pegar?,entity_extraction_destination,Rodoviária,Rodoviária em Campinas,,,False
Como vou de Jardim Amanda até Rodoviária em Campinas de ônibus?,entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
Como vou de Jardim Amanda até Rodoviária em Campinas de ônibus?,entity_extraction_destination,Rodoviária,Rodoviária em Campinhas,,,False
"Estou no bairro Parque das Flores, quero chegar no Campinas em Campinas, qual é a rota?",entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
"Estou no bairro Parque das Flores, quero chegar no Campinas em Campinas, qual é a rota?",entity_extraction_destination,Campinas,Campains,,,False
"Estou em Terminal A e quero ir até Hospital Municipal, qual linha devo pegar?",entity_extraction_origin,Terminal A,Terminal A,,,True
"Estou em Terminal A e quero ir até Hospital Municipal, qual linha devo pegar?",entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Qual o caminho de ônibus de Terminal A até Hospital Municipal em Campinas?,entity_extraction_origin,Terminal A,Terminal A,,,True
Qual o caminho de ônibus de Terminal A até Hospital Municipal em Campinas?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
"Estou em Centro e quero ir até Terminal B, qual linha devo pegar?",entity_extraction_origin,Centro,Centro,,,True
"Estou em Centro e quero ir até Terminal B, qual linha devo pegar?",entity_extraction_destination,Terminal B,Terminal B,,,True
Preciso ir de Paulínia até Rodoviária em Campinas. Qual linha pegar?,entity_extraction_origin,Paulínia,Paulínia,,,True
Preciso ir de Paulínia até Rodoviária em Campinas. Qual linha pegar?,entity_extraction_destination,Rodoviária,Rodoviária,,,True
Como vou de Vila Nova até Campinas em Campinas de ônibus?,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Como vou de Vila Nova até Campinas em Campinas de ônibus?,entity_extraction_destination,Campinas,Campinas,,,True
"Estou no bairro Jardim Amanda, quero chegar no Campinas em Campinas, qual é a rota?",entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
"Estou no bairro Jardim Amanda, quero chegar no Campinas em Campinas, qual é a rota?",entity_extraction_destination,Campinas,Campains,,,False
"Saindo de Jardim Amanda, qual ônibus pego para chegar em Shopping em Campinas?",entity_extraction_origin,Jardim Amanda,Saindo de Jardim Amanda,,,False
"Saindo de Jardim Amanda, qual ônibus pego para chegar em Shopping em Campinas?",entity_extraction_destination,Shopping,Shopping em Campains,,,False
Qual o ônibus que sai de Paulínia e vai para Praça Matriz em Campinas?,entity_extraction_origin,Paulínia,Paulínia,,,True
Qual o ônibus que sai de Paulínia e vai para Praça Matriz em Campinas?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
"Saindo de Hortolândia, qual ônibus pego para chegar em Universidade em Campinas?",entity_extraction_origin,Hortolândia,Hortolândia,,,True
"Saindo de Hortolândia, qual ônibus pego para chegar em Universidade em Campinas?",entity_extraction_destination,Universidade,Universidade em Campains,,,False
"Estou no bairro Terminal A, quero chegar no Aeroporto em Campinas, qual é a rota?",entity_extraction_origin,Terminal A,Terminal A,,,True
"Estou no bairro Terminal A, quero chegar no Aeroporto em Campinas, qual é a rota?",entity_extraction_destination,Aeroporto,Aeroporto em Campinhas,,,False
Como vou de Parque das Flores até Universidade em Campinas de ônibus?,entity_extraction_origin,Parque das Flores,APENAS,,,False
Como vou de Parque das Flores até Universidade em Campinas de ônibus?,entity_extraction_destination,Universidade,UNIVERSIDADE,,,True
Preciso ir de Terminal A até Terminal B em Campinas. Qual linha pegar?,entity_extraction_origin,Terminal A,Terminal A,,,True
Preciso ir de Terminal A até Terminal B em Campinas. Qual linha pegar?,entity_extraction_destination,Terminal B,Terminal B,,,True
"Saindo de Sumaré, qual ônibus devo pegar para chegar no Universidade?",entity_extraction_origin,Sumaré,Sumare,,,False
"Saindo de Sumaré, qual ônibus devo pegar para chegar no Universidade?",entity_extraction_destination,Universidade,Universidade,,,True
"Estou em Centro, quero ir para Terminal B em Campinas. Como faço?",entity_extraction_origin,Centro,Centro,,,True
"Estou em Centro, quero ir para Terminal B em Campinas. Como faço?",entity_extraction_destination,Terminal B,Terminal B,,,True
Preciso ir de Terminal A até Rodoviária em Campinas. Qual linha pegar?,entity_extraction_origin,Terminal A,Terminal A,,,True
Preciso ir de Terminal A até Rodoviária em Campinas. Qual linha pegar?,entity_extraction_destination,Rodoviária,Rodoviária,,,True
"Saindo de Centro, qual ônibus pego para chegar em Hospital Municipal em Campinas?",entity_extraction_origin,Centro,Centro,,,True
"Saindo de Centro, qual ônibus pego para chegar em Hospital Municipal em Campinas?",entity_extraction_destination,Hospital Municipal,Hospital Municipal em Campinhas,,,False
Preciso ir de Hortolândia até Aeroporto em Campinas. Qual linha pegar?,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Preciso ir de Hortolândia até Aeroporto em Campinas. Qual linha pegar?,entity_extraction_destination,Aeroporto,Aeroporto em Campains,,,False
Qual o caminho de ônibus de Sumaré até Praça Matriz em Campinas?,entity_extraction_origin,Sumaré,Sumaré,,,True
Qual o caminho de ônibus de Sumaré até Praça Matriz em Campinas?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
"Saindo de Centro, qual ônibus pego para chegar em Universidade em Campinas?",entity_extraction_origin,Centro,Centro,,,True
"Saindo de Centro, qual ônibus pego para chegar em Universidade em Campinas?",entity_extraction_destination,Universidade,Universidade,,,True
Qual o caminho de ônibus de Sumaré até Aeroporto em Campinas?,entity_extraction_origin,Sumaré,Sumaré,,,True
Qual o caminho de ônibus de Sumaré até Aeroporto em Campinas?,entity_extraction_destination,Aeroporto,Aeroporto em Campinhas,,,False
"Preciso de uma rota de Jardim Amanda para Praça Matriz em Campinas, qual ônibus usar?",entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
"Preciso de uma rota de Jardim Amanda para Praça Matriz em Campinas, qual ônibus usar?",entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
"Estou em Terminal A, quero ir para Shopping em Campinas. Como faço?",entity_extraction_origin,Terminal A,Terminal A,,,True
"Estou em Terminal A, quero ir para Shopping em Campinas. Como faço?",entity_extraction_destination,Shopping,Shopping em Campinhas,,,False
"Saindo de Jardim Amanda, qual ônibus devo pegar para chegar no Hospital Municipal?",entity_extraction_origin,Jardim Amanda,Saindo de Jardim Amanda,,,False
"Saindo de Jardim Amanda, qual ônibus devo pegar para chegar no Hospital Municipal?",entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
"Saindo de Terminal A, qual ônibus devo pegar para chegar no Praça Matriz?",entity_extraction_origin,Terminal A,Saindo de Terminal A,,,False
"Saindo de Terminal A, qual ônibus devo pegar para chegar no Praça Matriz?",entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
"Saindo de Vila Nova, qual ônibus pego para chegar em Rodoviária em Campinas?",entity_extraction_origin,Vila Nova,Vila Nova,,,True
"Saindo de Vila Nova, qual ônibus pego para chegar em Rodoviária em Campinas?",entity_extraction_destination,Rodoviária,Rodoviária em Campinhas,,,False
Preciso ir de Centro até Hospital Municipal em Campinas. Qual linha pegar?,entity_extraction_origin,Centro,Centro,,,True
Preciso ir de Centro até Hospital Municipal em Campinas. Qual linha pegar?,entity_extraction_destination,Hospital Municipal,Hospital Municipal em Campinas,,,False
"Saindo de Hortolândia, qual ônibus devo pegar para chegar no Hospital Municipal?",entity_extraction_origin,Hortolândia,Hortolândia,,,True
"Saindo de Hortolândia, qual ônibus devo pegar para chegar no Hospital Municipal?",entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
"Preciso de uma rota de Terminal A para Campinas em Campinas, qual ônibus usar?",entity_extraction_origin,Terminal A,Terminal A,,,True
"Preciso de uma rota de Terminal A para Campinas em Campinas, qual ônibus usar?",entity_extraction_destination,Campinas,Campinhas,,,False
"Preciso de uma rota de Vila Nova para Rodoviária em Campinas, qual ônibus usar?",entity_extraction_origin,Vila Nova,Vila Nova,,,True
"Preciso de uma rota de Vila Nova para Rodoviária em Campinas, qual ônibus usar?",entity_extraction_destination,Rodoviária,Rodoviária,,,True
"Saindo de Vila Nova, qual ônibus pego para chegar em Shopping em Campinas?",entity_extraction_origin,Vila Nova,Vila Nova,,,True
"Saindo de Vila Nova, qual ônibus pego para chegar em Shopping em Campinas?",entity_extraction_destination,Shopping,Shopping em Campinas,,,False
"Preciso de uma rota de Sumaré para Shopping em Campinas, qual ônibus usar?",entity_extraction_origin,Sumaré,Sumare,,,False
"Preciso de uma rota de Sumaré para Shopping em Campinas, qual ônibus usar?",entity_extraction_destination,Shopping,Campinas,,,False
Qual o caminho de ônibus de Jardim Amanda até Praça Matriz em Campinas?,entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
Qual o caminho de ônibus de Jardim Amanda até Praça Matriz em Campinas?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Qual o caminho de ônibus de Centro até Universidade em Campinas?,entity_extraction_origin,Centro,Centro,,,True
Qual o caminho de ônibus de Centro até Universidade em Campinas?,entity_extraction_destination,Universidade,Universidade,,,True
"Estou no bairro Sumaré, quero chegar no Shopping em Campinas, qual é a rota?",entity_extraction_origin,Sumaré,Sumaré,,,True
"Estou no bairro Sumaré, quero chegar no Shopping em Campinas, qual é a rota?",entity_extraction_destination,Shopping,Campinhas,,,False
"Saindo de Sumaré, qual ônibus devo pegar para chegar no Terminal B?",entity_extraction_origin,Sumaré,Sumare,,,False
"Saindo de Sumaré, qual ônibus devo pegar para chegar no Terminal B?",entity_extraction_destination,Terminal B,Terminal B,,,True
"Saindo de Jardim Amanda, qual ônibus pego para chegar em Campinas em Campinas?",entity_extraction_origin,Jardim Amanda,Saindo de Jardim Amanda,,,False
